MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
d5:2a:12:3f:5f:dc,,Misc,2023-10-24 08:01:42,,,-89,48.84586606444157,2.3555323418358847,574,19.5,,,BLE
1c:75:4a:25:6f:51,,Misc,2023-10-24 08:01:42,,,-69,48.84586606444157,2.3555323418358847,574,19.5,,,BLE
cc:3b:e9:e8:91:01,,Misc,2023-10-24 08:01:42,,,-72,48.84586606444157,2.3555323418358847,574,19.5,,,BLE
f1:08:72:48:b1:e1,,Misc,2023-10-24 08:01:42,,,-70,48.84586606444157,2.3555323418358847,574,19.5,,,BLE
e8:d6:9c:0c:b9:dc,,Misc,2023-10-24 08:01:42,,,-78,48.84586606444157,2.3555323418358847,574,19.5,,,BLE
6e:03:8f:4c:fc:2d,,Misc,2023-10-24 08:01:42,,7936,-90,48.84586606444157,2.3555323418358847,574,19.5,,,BLE
c3:98:00:96:b8:b3,,Misc,2023-10-24 08:01:42,,,-81,48.84586606444157,2.3555323418358847,574,19.5,,,BLE
c1:34:45:0a:dd:73,,Misc,2023-10-24 08:01:47,,,-82,48.84573986459168,2.3555626423341094,508,19,,,BLE
72:18:7d:2d:3f:f6,,Uncategorized;10,2023-10-24 08:01:47,,7936,-64,48.84573986459168,2.3555626423341094,508,19,,,BLE
6e:c0:b6:c7:dd:be,,Uncategorized;10,2023-10-24 08:01:47,,7936,-70,48.84573986459168,2.3555626423341094,508,19,,,BLE
75:f6:9d:cb:a6:b3,,Misc,2023-10-24 08:01:47,,,-70,48.84573986459168,2.3555626423341094,508,19,,,BLE
dd:8b:53:b9:06:9f,,Misc,2023-10-24 08:01:47,,,-33,48.84573986459168,2.3555626423341094,508,19,,,BLE
7c:b7:2e:a3:89:2e,,Misc,2023-10-24 08:01:47,,7936,-64,48.84573986459168,2.3555626423341094,508,19,,,BLE
2b:1a:44:1f:c7:fd,,Misc,2023-10-24 08:01:47,,,-64,48.84573986459168,2.3555626423341094,508,19,,,BLE
c3:81:24:3b:29:32,,Misc,2023-10-24 08:01:47,,,-60,48.84573986459168,2.3555626423341094,508,19,,,BLE
6d:a0:63:29:1c:36,,Uncategorized;10,2023-10-24 08:01:47,,7936,-43,48.84573986459168,2.3555626423341094,508,19,,,BLE
57:11:f3:97:ab:db,,Uncategorized;10,2023-10-24 08:01:47,,7936,-34,48.84573986459168,2.3555626423341094,508,19,,,BLE
70:56:81:ba:cd:26,,Uncategorized,2023-10-24 08:01:47,,7936,-48,48.84573986459168,2.3555626423341094,508,19,,,BLE
7f:e9:84:ad:c3:0b,,Uncategorized;10,2023-10-24 08:01:47,,7936,-92,48.84573986459168,2.3555626423341094,508,19,,,BLE
47:95:54:18:65:b6,,Uncategorized;10,2023-10-24 08:01:47,,7936,-55,48.84573986459168,2.3555626423341094,508,19,,,BLE
d5:19:62:12:15:e6,,Misc,2023-10-24 08:01:47,,,-86,48.84573986459168,2.3555626423341094,508,19,,,BLE
ea:07:74:39:7d:f2,,Misc,2023-10-24 08:01:47,,,-62,48.84573986459168,2.3555626423341094,508,19,,,BLE
c7:c4:a2:8a:48:d1,,Misc,2023-10-24 08:01:52,,,-84,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
f4:eb:45:4b:93:8f,,Misc,2023-10-24 08:01:52,,,-89,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
c3:98:00:96:b8:b3,,Misc,2023-10-24 08:01:52,,,-75,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
72:18:7d:2d:3f:f6,,Uncategorized;10,2023-10-24 08:01:52,,7936,-59,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
6e:d9:2d:a2:16:f0,Smart Tag,Misc,2023-10-24 08:01:52,,7936,-88,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
d1:10:bc:cf:62:4a,,Misc,2023-10-24 08:01:52,,,-84,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
3b:44:30:08:55:54,,Misc,2023-10-24 08:01:52,,,-71,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
41:8b:4a:3e:93:4e,,Uncategorized;10,2023-10-24 08:01:52,,7936,-88,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
ed:0e:7b:d5:c0:82,,Misc,2023-10-24 08:01:52,,,-82,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
57:c7:10:e0:cc:c5,,Misc,2023-10-24 08:01:52,,,-75,48.84549360482474,2.3558136228284554,424,16.5,,,BLE
5e:4a:1c:28:d0:fd,,Uncategorized;10,2023-10-24 08:01:52,,7936,-27,48.84549360482474,2.3558136228284554,424,16.5,,,BT
54:94:43:67:58:d6,,Uncategorized;10,2023-10-24 08:01:57,,7936,-50,48.84534934655639,2.3559496978062504,402,40,,,BLE
7b:93:75:f1:d4:7a,,Misc,2023-10-24 08:01:57,,7936,-61,48.84534934655639,2.3559496978062504,402,40,,,BLE
2b:1a:44:1f:c7:fd,,Misc,2023-10-24 08:01:57,,,-35,48.84534934655639,2.3559496978062504,402,40,,,BLE
06:2e:e9:69:e0:cc,,Misc,2023-10-24 08:01:57,,,-50,48.84534934655639,2.3559496978062504,402,40,,,BLE
da:6e:c1:7e:ff:e8,,Misc,2023-10-24 08:01:57,,,-82,48.84534934655639,2.3559496978062504,402,40,,,BLE
6f:59:32:07:b0:ed,,Misc,2023-10-24 08:01:57,,,-75,48.84534934655639,2.3559496978062504,402,40,,,BLE
fe:4e:27:a5:53:24,,Misc,2023-10-24 08:01:57,,,-78,48.84534934655639,2.3559496978062504,402,40,,,BLE
f5:a2:f5:8b:0c:a2,,Misc,2023-10-24 08:01:57,,,-75,48.84534934655639,2.3559496978062504,402,40,,,BLE
40:59:76:f2:8b:87,,Misc,2023-10-24 08:01:57,,,-73,48.84534934655639,2.3559496978062504,402,40,,,BLE
63:be:db:73:3f:c8,,Uncategorized;10,2023-10-24 08:01:57,,7936,-33,48.84534934655639,2.3559496978062504,402,40,,,BLE
24:42:15:64:b0:c2,,Uncategorized;10,2023-10-24 08:01:57,,7936,-49,48.84534934655639,2.3559496978062504,402,40,,,BLE
41:8b:4a:3e:93:4e,,Uncategorized;10,2023-10-24 08:01:57,,7936,-83,48.84534934655639,2.3559496978062504,402,40,,,BLE
1c:0d:96:e5:b0:5f,,Uncategorized;10,2023-10-24 08:01:58,,7936,-88,48.845314758148405,2.3559839069660224,398,47,,,BT
d0:7e:2b:16:d8:2c,,Misc,2023-10-24 08:01:58,,,-81,48.845314758148405,2.3559839069660224,398,47,,,BLE
59:fa:18:ee:01:e1,,Uncategorized;10,2023-10-24 08:01:58,,7936,-34,48.845314758148405,2.3559839069660224,398,47,,,BLE
c1:34:45:0a:dd:73,,Misc,2023-10-24 08:01:58,,,-77,48.845314758148405,2.3559839069660224,398,47,,,BLE
da:70:48:b1:92:89,,Misc,2023-10-24 08:01:58,,,-79,48.845314758148405,2.3559839069660224,398,47,,,BLE
7c:f5:dc:9d:b4:7d,,Misc,2023-10-24 08:01:58,,,-79,48.845314758148405,2.3559839069660224,398,47,,,BLE
74:0b:3e:8c:b4:68,,Uncategorized;10,2023-10-24 08:01:58,,7936,-64,48.845314758148405,2.3559839069660224,398,47,,,BT
dd:29:a0:f9:6f:53,,Misc,2023-10-24 08:01:58,,,-86,48.845314758148405,2.3559839069660224,398,47,,,BLE
43:fe:9f:e1:9b:e9,,Misc,2023-10-24 08:01:58,,,-62,48.845314758148405,2.3559839069660224,398,47,,,BLE
6e:03:8f:4c:fc:2d,,Misc,2023-10-24 08:01:58,,7936,-85,48.845314758148405,2.3559839069660224,398,47,,,BLE
f8:ff:fe:fe:57:ac,,Misc,2023-10-24 08:01:58,,,-50,48.845314758148405,2.3559839069660224,398,47,,,BLE
37:e5:2c:75:86:13,,Misc,2023-10-24 08:01:58,,,-78,48.845314758148405,2.3559839069660224,398,47,,,BLE
d0:7e:2b:16:d8:2c,,Misc,2023-10-24 08:01:58,,,-65,48.845314758148405,2.3559839069660224,398,47,,,BLE
2e:c0:44:8f:21:65,,Misc,2023-10-24 08:01:58,,,-89,48.845314758148405,2.3559839069660224,398,47,,,BLE
fc:b8:07:9e:b0:f1,,Misc,2023-10-24 08:01:58,,,-61,48.845314758148405,2.3559839069660224,398,47,,,BLE
ec:14:c2:64:93:83,,Misc,2023-10-24 08:01:58,,,-90,48.845314758148405,2.3559839069660224,398,47,,,BLE
5f:d2:fc:be:cc:6e,,Uncategorized;10,2023-10-24 08:01:58,,7936,-34,48.845314758148405,2.3559839069660224,398,47,,,BLE
17:33:5b:af:5f:34,,Uncategorized;10,2023-10-24 08:01:58,,7936,-48,48.845314758148405,2.3559839069660224,398,47,,,BLE
7f:e9:84:ad:c3:0b,,Uncategorized;10,2023-10-24 08:01:58,,7936,-85,48.845314758148405,2.3559839069660224,398,47,,,BLE
55:0e:a8:e5:9e:7a,,Uncategorized;10,2023-10-24 08:01:58,,7936,-35,48.845314758148405,2.3559839069660224,398,47,,,BLE
47:cd:7e:f1:de:1d,YOUSSEFPC,Uncategorized;10,2023-10-24 08:01:58,,7936,-82,48.845314758148405,2.3559839069660224,398,47,,,BLE
de:f1:33:bd:8d:61,,Misc,2023-10-24 08:01:58,,,-84,48.845314758148405,2.3559839069660224,398,47,,,BLE
e8:ee:cc:91:62:18,,Uncategorized;10,2023-10-24 08:01:58,,7936,-58,48.845314758148405,2.3559839069660224,398,47,,,BLE
3c:13:2f:4e:22:ef,,Misc,2023-10-24 08:01:58,,,-67,48.845314758148405,2.3559839069660224,398,47,,,BLE
c3:98:00:96:b8:b3,,Misc,2023-10-24 08:01:58,,,-70,48.845314758148405,2.3559839069660224,398,47,,,BLE
59:b1:83:75:16:9c,,Misc,2023-10-24 08:01:58,,,-73,48.845314758148405,2.3559839069660224,398,47,,,BLE
c3:81:24:3b:29:32,,Misc,2023-10-24 08:01:58,,,-32,48.845314758148405,2.3559839069660224,398,47,,,BLE
c8:0f:6d:03:c2:b6,,Misc,2023-10-24 08:01:58,,,-92,48.845314758148405,2.3559839069660224,398,47,,,BLE
fd:1d:84:34:50:d9,,Misc,2023-10-24 08:01:58,,,-82,48.845314758148405,2.3559839069660224,398,47,,,BLE
2a:40:74:42:59:b3,,Uncategorized;10,2023-10-24 08:01:58,,7936,-75,48.845314758148405,2.3559839069660224,398,47,,,BLE
7a:e8:29:d6:f4:f8,iPhone de Hakan,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2023-10-24 08:01:58,6,2437,-60,48.845314758148405,2.3559839069660224,398,47,,,WIFI
3a:7e:4f:2b:ad:8a,Redmi Note 9,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:01:58,1,2412,-51,48.845314758148405,2.3559839069660224,398,47,,,WIFI
d2:f1:87:cf:39:fc,iPhone salma,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2023-10-24 08:01:58,6,2437,-72,48.845314758148405,2.3559839069660224,398,47,,,WIFI
58:97:bd:d0:96:63,SCAI,[ESS],2023-10-24 08:01:58,11,2462,-88,48.845314758148405,2.3559839069660224,398,47,,,WIFI
4e:9d:77:34:18:b5,"Vedat952 ",[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:01:58,6,2437,-67,48.845314758148405,2.3559839069660224,398,47,,,WIFI
d2:e4:30:e8:57:1f,Iphone de lins,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:01:58,6,2437,-62,48.845314758148405,2.3559839069660224,398,47,,,WIFI
47:cd:7e:f1:de:1d,YOUSSEFPC,Uncategorized;10,2023-10-24 08:01:58,,7936,-70,48.845314758148405,2.3559839069660224,398,47,,,BLE
f8:63:70:67:fa:48,,Misc,2023-10-24 08:01:58,,,-82,48.845314758148405,2.3559839069660224,398,47,,,BLE
0d:79:d2:c0:96:bd,,Uncategorized;10,2023-10-24 08:01:58,,7936,-41,48.845314758148405,2.3559839069660224,398,47,,,BLE
de:f1:33:bd:8d:61,,Misc,2023-10-24 08:01:58,,,-65,48.845314758148405,2.3559839069660224,398,47,,,BLE
d9:a0:2f:0b:e7:eb,,Misc,2023-10-24 08:01:58,,,-75,48.845314758148405,2.3559839069660224,398,47,,,BLE
d9:54:e2:ab:bf:18,,Misc,2023-10-24 08:01:58,,,-70,48.845314758148405,2.3559839069660224,398,47,,,BLE
88:03:e9:ff:fb:3e,OPPO A72,Smartphone;10,2023-10-24 08:02:25,,524,-82,48.84454659246074,2.355693144353239,-13,46.5,,,BT
52:57:9c:bf:d2:24,DIRECT-H1iw8EB86CE88GOwk,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2023-10-24 08:02:25,11,2462,-57,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
08:3a:f2:ba:7f:a1,ESP32-AP-1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,1,2412,-46,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
52:57:9c:bf:cb:7a,DIRECT-H1YObEB862625GOLO,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2023-10-24 08:02:25,11,2462,-62,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
08:3a:f2:ab:be:fd,ESP32-AP-3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,1,2412,-47,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
06:62:24:c9:73:f6,我二十岁。,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,6,2437,-71,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
08:3a:f2:ba:61:dd,ESP32-AP-2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,1,2412,-54,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
52:57:9c:bf:c2:ba,DIRECT-H1YO_EB86263FGOxD,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2023-10-24 08:02:25,11,2462,-66,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
7a:8a:0b:da:ba:51,PartageHack,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,6,2437,-60,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
70:62:b8:4e:f7:f0,Polytech,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],2023-10-24 08:02:25,8,2447,-63,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
7e:db:49:4f:0d:36,Galaxy F22129C,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,6,2437,-58,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
58:97:bd:cd:9c:60,eduspot,[ESS],2023-10-24 08:02:25,6,2437,-65,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
58:97:bd:cd:9c:61,CONGRES,[ESS],2023-10-24 08:02:25,6,2437,-65,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
58:97:bd:cd:9c:62,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS][MFPC],2023-10-24 08:02:25,6,2437,-82,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
58:97:bd:cd:9c:63,SCAI,[ESS],2023-10-24 08:02:25,6,2437,-65,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
1a:10:83:3f:c8:74,Alberic,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,11,2462,-82,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
d8:5b:2a:0d:94:09,AndroidAP,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,11,2462,-65,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
fc:f1:36:16:50:47,TV Master SDI,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2023-10-24 08:02:25,1,2412,-79,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
22:55:25:a4:fc:43,Lamotte qui a la 5g,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,11,2462,-44,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
aa:cb:f8:e7:e0:f6,Redmi,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:25,1,2412,-53,48.84454659246074,2.355693144353239,-13,46.5,,,WIFI
50:f4:eb:08:8a:b7,iPhone,Smartphone;10,2023-10-24 08:02:25,,524,-83,48.84454659246074,2.355693144353239,-13,46.5,,,BT
7a:e8:29:d6:f4:f8,iPhone de Hakan,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2023-10-24 08:02:26,6,2437,-60,48.8441653420984,2.355230992345818,-31,46.5,,,WIFI
3a:7e:4f:2b:ad:8a,Redmi Note 9,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:26,1,2412,-51,48.8441653420984,2.355230992345818,-31,46.5,,,WIFI
d2:f1:87:cf:39:fc,iPhone salma,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2023-10-24 08:02:26,6,2437,-72,48.8441653420984,2.355230992345818,-31,46.5,,,WIFI
58:97:bd:d0:96:63,SCAI,[ESS],2023-10-24 08:02:26,11,2462,-88,48.8441653420984,2.355230992345818,-31,46.5,,,WIFI
4e:9d:77:34:18:b5,"Vedat952 ",[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:26,6,2437,-67,48.8441653420984,2.355230992345818,-31,46.5,,,WIFI
d2:e4:30:e8:57:1f,Iphone de lins,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:26,6,2437,-62,48.8441653420984,2.355230992345818,-31,46.5,,,WIFI
72:18:7d:2d:3f:f6,,Uncategorized;10,2023-10-24 08:02:27,,7936,-64,48.843857954103626,2.354851423047823,-60,49,,,BLE
79:d0:ef:cb:9b:bb,,Uncategorized;10,2023-10-24 08:02:27,,7936,-84,48.843857954103626,2.354851423047823,-60,49,,,BT
2e:c0:44:8f:21:65,,Misc,2023-10-24 08:02:27,,,-88,48.843857954103626,2.354851423047823,-60,49,,,BLE
f0:7e:a7:2e:a6:8b,,Misc,2023-10-24 08:02:27,,,-80,48.843857954103626,2.354851423047823,-60,49,,,BLE
15:97:74:0b:d8:c7,,Misc,2023-10-24 08:02:27,,,-64,48.843857954103626,2.354851423047823,-60,49,,,BLE
66:24:84:b1:5c:88,,Misc,2023-10-24 08:02:27,,7936,-79,48.843857954103626,2.354851423047823,-60,49,,,BLE
6e:c0:b6:c7:dd:be,,Uncategorized;10,2023-10-24 08:02:27,,7936,-85,48.843857954103626,2.354851423047823,-60,49,,,BLE
6d:a0:63:29:1c:36,,Uncategorized;10,2023-10-24 08:02:27,,7936,-73,48.843857954103626,2.354851423047823,-60,49,,,BLE
e8:ee:cc:91:62:18,,Uncategorized;10,2023-10-24 08:02:27,,7936,-79,48.843857954103626,2.354851423047823,-60,49,,,BLE
47:e0:db:3b:e2:e2,,Misc,2023-10-24 08:02:27,,,-65,48.843857954103626,2.354851423047823,-60,49,,,BLE
47:cd:7e:f1:de:1d,YOUSSEFPC,Uncategorized;10,2023-10-24 08:02:27,,7936,-83,48.843857954103626,2.354851423047823,-60,49,,,BLE
44:7d:ce:51:5e:63,,Uncategorized;10,2023-10-24 08:02:27,,7936,-64,48.843857954103626,2.354851423047823,-60,49,,,BLE
4e:27:9f:cf:b9:ad,,Misc,2023-10-24 08:02:27,,,-90,48.843857954103626,2.354851423047823,-60,49,,,BLE
5e:4a:1c:28:d0:fd,,Uncategorized;10,2023-10-24 08:02:27,,7936,-62,48.843857954103626,2.354851423047823,-60,49,,,BT
7c:f5:dc:9d:b4:7d,,Misc,2023-10-24 08:02:27,,,-75,48.843857954103626,2.354851423047823,-60,49,,,BLE
78:0c:66:1f:bd:cd,,Misc,2023-10-24 08:02:27,,7936,-81,48.843857954103626,2.354851423047823,-60,49,,,BLE
6b:0a:85:01:e8:a9,,Misc,2023-10-24 08:02:27,,,-90,48.843857954103626,2.354851423047823,-60,49,,,BLE
63:be:db:73:3f:c8,,Uncategorized;10,2023-10-24 08:02:27,,7936,-78,48.843857954103626,2.354851423047823,-60,49,,,BLE
64:a7:f0:b2:5c:8b,,Uncategorized;10,2023-10-24 08:02:27,,7936,-88,48.843857954103626,2.354851423047823,-60,49,,,BLE
74:0b:3e:8c:b4:68,,Uncategorized;10,2023-10-24 08:02:27,,7936,-80,48.843857954103626,2.354851423047823,-60,49,,,BT
6f:7e:2f:45:2e:a0,,Misc,2023-10-24 08:02:27,,7936,-90,48.843857954103626,2.354851423047823,-60,49,,,BLE
7b:93:75:f1:d4:7a,,Misc,2023-10-24 08:02:27,,7936,-76,48.843857954103626,2.354851423047823,-60,49,,,BLE
20:a8:75:4c:ca:13,,Misc,2023-10-24 08:02:27,,,-53,48.843857954103626,2.354851423047823,-60,49,,,BLE
1b:4f:d4:de:9f:2f,,Misc,2023-10-24 08:02:27,,,-84,48.843857954103626,2.354851423047823,-60,49,,,BLE
cb:da:53:bd:a0:03,,Misc,2023-10-24 08:02:27,,,-82,48.843857954103626,2.354851423047823,-60,49,,,BLE
9c:3e:53:19:39:5c,,Uncategorized,2023-10-24 08:02:27,,7936,-79,48.843857954103626,2.354851423047823,-60,49,,,BLE
7c:da:b7:dc:c4:e2,,Uncategorized;10,2023-10-24 08:02:27,,7936,-70,48.843857954103626,2.354851423047823,-60,49,,,BT
30:65:90:82:07:fe,,Misc,2023-10-24 08:02:27,,,-78,48.843857954103626,2.354851423047823,-60,49,,,BLE
17:09:ad:1e:4d:97,,Misc,2023-10-24 08:02:27,,,-77,48.843857954103626,2.354851423047823,-60,49,,,BLE
72:25:68:e6:36:bb,,Misc,2023-10-24 08:02:27,,7936,-75,48.843857954103626,2.354851423047823,-60,49,,,BLE
88:36:cf:97:3a:22,HUAWEI WATCH GT 3-A22,Watch;10,2023-10-24 08:02:27,,1796,-83,48.843857954103626,2.354851423047823,-60,49,,,BLE
17:33:5b:af:5f:34,,Uncategorized;10,2023-10-24 08:02:27,,7936,-86,48.843857954103626,2.354851423047823,-60,49,,,BLE
61:8b:fd:36:a6:06,,Misc,2023-10-24 08:02:27,,7936,-83,48.843857954103626,2.354851423047823,-60,49,,,BLE
72:99:62:52:59:46,,Uncategorized;10,2023-10-24 08:02:27,,7936,-83,48.843857954103626,2.354851423047823,-60,49,,,BLE
70:b4:08:e2:2d:a9,,Misc,2023-10-24 08:02:27,,7936,-82,48.843857954103626,2.354851423047823,-60,49,,,BLE
d7:15:97:06:b1:62,,Misc,2023-10-24 08:02:27,,,-78,48.843857954103626,2.354851423047823,-60,49,,,BLE
44:7b:f3:0b:76:69,,Misc,2023-10-24 08:02:27,,,-86,48.843857954103626,2.354851423047823,-60,49,,,BLE
54:94:43:67:58:d6,,Uncategorized;10,2023-10-24 08:02:27,,7936,-74,48.843857954103626,2.354851423047823,-60,49,,,BLE
4b:52:b4:4b:3d:3f,,Uncategorized;10,2023-10-24 08:02:27,,7936,-82,48.843857954103626,2.354851423047823,-60,49,,,BLE
44:e3:d8:2f:2b:e5,,Uncategorized;10,2023-10-24 08:02:27,,7936,-79,48.843857954103626,2.354851423047823,-60,49,,,BLE
22:eb:b7:34:f4:5d,,Misc,2023-10-24 08:02:27,,,-85,48.843857954103626,2.354851423047823,-60,49,,,BLE
64:ce:1f:9a:53:21,,Uncategorized;10,2023-10-24 08:02:27,,7936,-79,48.843857954103626,2.354851423047823,-60,49,,,BLE
7a:8f:57:4b:d8:05,,Misc,2023-10-24 08:02:27,,,-79,48.843857954103626,2.354851423047823,-60,49,,,BLE
eb:73:7d:16:45:f9,,Misc,2023-10-24 08:02:27,,,-82,48.843857954103626,2.354851423047823,-60,49,,,BLE
57:c7:10:e0:cc:c5,,Misc,2023-10-24 08:02:27,,,-76,48.843857954103626,2.354851423047823,-60,49,,,BLE
3d:72:bf:ab:ef:0f,,Misc,2023-10-24 08:02:27,,,-77,48.843857954103626,2.354851423047823,-60,49,,,BLE
74:c7:58:e7:3e:3c,,Uncategorized;10,2023-10-24 08:02:27,,7936,-44,48.843857954103626,2.354851423047823,-60,49,,,BT
41:8b:4a:3e:93:4e,,Uncategorized;10,2023-10-24 08:02:27,,7936,-89,48.843857954103626,2.354851423047823,-60,49,,,BLE
6c:00:8f:bb:07:ce,,Misc,2023-10-24 08:02:27,,7936,-86,48.843857954103626,2.354851423047823,-60,49,,,BLE
3c:13:2f:4e:22:ef,,Misc,2023-10-24 08:02:27,,,-78,48.843857954103626,2.354851423047823,-60,49,,,BLE
59:b1:83:75:16:9c,,Misc,2023-10-24 08:02:27,,,-87,48.843857954103626,2.354851423047823,-60,49,,,BLE
37:e5:2c:75:86:13,,Misc,2023-10-24 08:02:27,,,-72,48.843857954103626,2.354851423047823,-60,49,,,BLE
d9:a0:2f:0b:e7:eb,,Misc,2023-10-24 08:02:27,,,-75,48.843857954103626,2.354851423047823,-60,49,,,BLE
06:2e:e9:69:e0:cc,,Misc,2023-10-24 08:02:27,,,-72,48.843857954103626,2.354851423047823,-60,49,,,BLE
24:42:15:64:b0:c2,,Uncategorized;10,2023-10-24 08:02:27,,7936,-78,48.843857954103626,2.354851423047823,-60,49,,,BLE
59:fa:18:ee:01:e1,,Uncategorized;10,2023-10-24 08:02:27,,7936,-83,48.843857954103626,2.354851423047823,-60,49,,,BLE
34:74:4e:d3:b3:eb,,Misc,2023-10-24 08:02:27,,,-85,48.843857954103626,2.354851423047823,-60,49,,,BLE
64:cb:18:1d:7a:87,,Uncategorized;10,2023-10-24 08:02:27,,7936,-76,48.843857954103626,2.354851423047823,-60,49,,,BLE
43:fe:9f:e1:9b:e9,,Misc,2023-10-24 08:02:27,,,-85,48.843857954103626,2.354851423047823,-60,49,,,BLE
07:ff:88:f8:96:9c,,Misc,2023-10-24 08:02:27,,,-75,48.843857954103626,2.354851423047823,-60,49,,,BLE
2b:1a:44:1f:c7:fd,,Misc,2023-10-24 08:02:27,,,-63,48.843857954103626,2.354851423047823,-60,49,,,BLE
25:b1:53:0e:1f:b6,,Misc,2023-10-24 08:02:27,,,-88,48.843857954103626,2.354851423047823,-60,49,,,BLE
2f:d8:25:2b:91:fe,,Misc,2023-10-24 08:02:27,,,-70,48.843857954103626,2.354851423047823,-60,49,,,BLE
79:07:6f:03:33:6b,,Misc,2023-10-24 08:02:27,,7936,-80,48.843857954103626,2.354851423047823,-60,49,,,BLE
58:68:ef:02:94:3c,,Misc,2023-10-24 08:02:27,,,-90,48.843857954103626,2.354851423047823,-60,49,,,BLE
5f:d2:fc:be:cc:6e,,Uncategorized;10,2023-10-24 08:02:27,,7936,-87,48.843857954103626,2.354851423047823,-60,49,,,BLE
63:59:71:a7:f4:e2,,Misc,2023-10-24 08:02:27,,,-73,48.843857954103626,2.354851423047823,-60,49,,,BLE
75:01:bc:56:f6:2a,,Uncategorized;10,2023-10-24 08:02:27,,7936,-70,48.843857954103626,2.354851423047823,-60,49,,,BLE
52:57:9c:bf:d2:24,DIRECT-H1iw8EB86CE88GOwk,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2023-10-24 08:02:28,11,2462,-57,48.843583681965825,2.3545041700364124,-78,47,,,WIFI
08:3a:f2:ba:7f:a1,ESP32-AP-1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2023-10-24 08:02:28,1,2412,-46,48.843583681965825,2.3545041700364124,-78,47,,,WIFI
